date,headline,short_description,category,link,authors,company,source_file
2015-09-09,Everything You Need To Know About The Newest Apple Products,"What you can get, and, more importantly, when you can get it.",TECH,https://www.huffingtonpost.com/entry/new-apple-products_us_55f089cfe4b093be51bd4202,Nick Visser,Apple,data_2015.json
2015-09-09,Apple Announces Revamped Apple TV That Will Double As Gaming System,"""Our vision for TV is simple, and perhaps a little provocative.""",TECH,https://www.huffingtonpost.com/entry/apple-announces-tv_us_55f047d1e4b03784e2774a13,Nick Visser,Apple,data_2015.json
2015-09-09,"Apple Debuts Massive, 12.9-Inch iPad Pro","""This is the most advanced display we have ever built.""",TECH,https://www.huffingtonpost.com/entry/apple-ipad-pro_us_55f04ed3e4b093be51bcf37d,Nick Visser,Apple,data_2015.json
2015-09-09,Apple Turns World's Oldest Catcall Into Product Demo,This is what happens when there aren't enough women in tech.,TECH,https://www.huffingtonpost.com/entry/apple-turns-worlds-oldest-catcall-into-product-demo_us_55f08dd1e4b093be51bd4ae2,Emily Peck,Apple,data_2015.json
2015-09-08,"Disney Inks New Deal With Amazon, Microsoft To Offer More Streaming Movies In More Places","Get ready for more ""Frozen,"" all day, every day.",TECH,https://www.huffingtonpost.com/entry/disney-coming-to-amazon-microsoft_us_55eee14fe4b093be51bc0106,,Microsoft,data_2015.json
2015-09-08,Apple Is Hiring People To Predict What You're Thinking,"""What seemed like science fiction only four years ago has become an expectation.""",TECH,https://www.huffingtonpost.com/entry/apple-hiring-artificial-intelligence-experts_us_55eedb77e4b093be51bbf94b,"Julia Love, Reuters",Apple,data_2015.json
2015-09-01,Apple Co-Founder Steve Wozniak Tweets Support For Bernie Sanders,Woz feels the Bern.,TECH,https://www.huffingtonpost.com/entry/steve-wozniak-bernie-sanders_us_55e59df0e4b0c818f61904de,Damon Beres,Apple,data_2015.json
2015-08-27,Apple Will Probably Introduce A New iPhone Sept. 9,Who could have guessed?,TECH,https://www.huffingtonpost.com/entry/apple-iphone-6s-announcement_us_55df3a98e4b0e7117ba91590,Damon Beres,Apple,data_2015.json
2015-08-27,Apple Gave A Major Shot In The Arm To Wearable Tech,"Love it or hate it, the Apple Watch is kind of on a roll.",TECH,https://www.huffingtonpost.com/entry/apple-watch-sales_us_55df1a74e4b0e7117ba8f279,Damon Beres,Apple,data_2015.json
2015-08-26,Windows 10 Is Kind Of Taking Over The World,"It's been installed on more than 75 million devices, Microsoft says.",TECH,https://www.huffingtonpost.com/entry/windows-10-adoption_us_55ddbf82e4b08cd3359df440,Damon Beres,Microsoft,data_2015.json
2015-08-25,"Microsoft's Vague New Privacy Terms, Explained","You probably shouldn't pirate ""Halo"" anymore.",TECH,https://www.huffingtonpost.com/entry/microsofts-privacy-terms-explained_us_55db66e2e4b0a40aa3abb0c9,Damon Beres,Microsoft,data_2015.json
2015-08-24,Apple To Replace Some iPhone 6 Plus Models Over Faulty Cameras,The affected phones were mostly sold between September 2014 and January 2015.,TECH,https://www.huffingtonpost.com/entry/apple-recalls-iphone-6-plus-faulty-camera_us_55db15bae4b04ae49703956f,,Apple,data_2015.json
2015-08-14,"Apple Doubles Women, Minority Hires But Remains Very White","Things are improving, but there's still work to be done.",TECH,https://www.huffingtonpost.com/entry/apple-doubles-women-minority-hires-but-remains-very-white_us_55cdeac3e4b0ab468d9cf73d,"Brandon Bailey, AP",Apple,data_2015.json
2015-08-14,Apple Is Building A Self-Driving Car,"Apple is building a self-driving car in Silicon Valley, and is scouting for secure locations in the Bay Area to test it, the",TECH,https://www.huffingtonpost.comhttp://www.theguardian.com/technology/2015/aug/14/apple-self-driving-car-project-titan-sooner-than-expected,,Apple,data_2015.json
2015-08-13,Samsung Announces Two Really Large New Phones,"Take that, Apple.",TECH,https://www.huffingtonpost.com/entry/samsung-galaxy-s6-edge-announcement_us_55ccf4c8e4b0898c4886e99b,"Anick Jesdanun, AP",Apple,data_2015.json
2015-08-08,Apple’s Fall iPhone Event To Be Held Sept. 9,"Apple hasn’t yet officially announced its annual fall media event, but it’s definitely planning one — and the date is fast",TECH,https://www.huffingtonpost.comhttp://www.buzzfeed.com/johnpaczkowski/apples-fall-iphone-event-to-be-held-sept-9,,Apple,data_2015.json
2015-08-04,Apple Might Let Siri Take Control of Your Voicemails,Answering voicemails is grunt work. Let Siri do it.,TECH,https://www.huffingtonpost.com/entry/sick-of-checking-your-voicemail-siris-got-your-back_us_55c0fb5de4b0e716be073b22,Lorenzo Ligato,Apple,data_2015.json
2015-08-04,"If You Think The Apple Watch Is Ridiculous, You Ain't Seen Nothing Yet","Yes, this is a thing.",TECH,https://www.huffingtonpost.com/entry/apple-watch-pinnacle-nico-gerard_us_55c0ba60e4b06363d5a35a05,Alexandra Ma,Apple,data_2015.json
2015-08-01,Snowden: Apple Should Fight Obama Administration On Encryption,"As the Obama administration campaign to stop the commercialization of strong encryption heats up, National Security Agency",TECH,https://www.huffingtonpost.comhttps://firstlook.org/theintercept/2015/07/31/exclusive-edward-snowden-says-obama-administrations-war-encryption-just-doesnt-make-sense/,,Apple,data_2015.json
2015-07-31,Uber Now Valued At Almost $51 Billion: WSJ,Investors in the latest round include Microsoft.,TECH,https://www.huffingtonpost.com/entry/uber-valued-at-51-billion_us_55bbc945e4b0b23e3ce2c29e,"Kshitiz Goliya, Reuters",Microsoft,data_2015.json
2015-07-28,Everything You Need To Know About Windows 10,"SAN FRANCISCO (AP) — Microsoft's new Windows 10 operating system debuts Wednesday, as the longtime leader in PC software",TECH,https://www.huffingtonpost.com/entry/everything-you-need-to-know-about-windows-10_us_55b77cbbe4b0074ba5a6111c,"Brandon Bailey, AP",Microsoft,data_2015.json
2015-07-24,Apple CEO Tim Cook: 'Accessibility Rights Are Human Rights',"As the 25th anniversary of the Americans with Disability Act draws near, how the landmark accessibility law will apply to",TECH,https://www.huffingtonpost.com/entry/apple-ceo-tim-cook-says-accessibility-rights-are-human-rights_us_55b24a32e4b0074ba5a43453,Alexander Howard,Apple,data_2015.json
2015-07-21,Here's Another Hint That An Apple Car Is Coming,Apple just made an interesting hire. Do we hear engines revving?,TECH,https://www.huffingtonpost.com/entry/apple-car-hints-doug-betts_us_55ae679ce4b08f57d5d2897b,Alexandra Ma,Apple,data_2015.json
2015-07-16,'HBO Now' Wriggles Free From Apple's Grasp,"No iPhone, no problem.",TECH,https://www.huffingtonpost.com/entry/hbo-now-wriggles-free-from-apples-grasp_us_55a7c211e4b04740a3df12be,Damon Beres,Apple,data_2015.json
2015-07-15,Apple Just Unveiled A New iPod -- Remember Those?,"What year is it, Apple?",TECH,https://www.huffingtonpost.com/entry/apple-new-ipod_us_55a65dcde4b0c5f0322bcb89,Lorenzo Ligato,Apple,data_2015.json
2016-12-28,Tesla Autopilot Appears To Predict Crash Moments Before It Happens,Dashcam footage shows the Tesla braking just moments before the car ahead is rammed into a guardrail.,TECH,https://www.huffingtonpost.com/entry/tesla-autopilot-predict-crash_us_5863c7cbe4b0d9a594599df4,Hayley Miller,Tesla,data_2016.json
2016-12-26,Breaking Up With Apple After Living Together For 32 Years,I thought we would grow old and die together.,TECH,https://www.huffingtonpost.com/entry/breaking-up-with-apple-after-living-together-for-32_us_586152d4e4b014e7c72edd8b,"Arjuna Ardagh, ContributorAwakening coach, writer, teacher and public speaker",Apple,data_2016.json
2016-12-23,Consumer Reports Reconsidering Low Rating For Latest MacBook Pro After Apple Issues Bug Fix,"Apple said a ""hidden Safari setting"" caused Consumer Reports to produce inconsistent battery life test results.",TECH,https://www.huffingtonpost.com/entry/apples-newest-laptop-is-the-first-macbook-pro-not-recommended-by-consumer-reports_us_585d3f74e4b0de3a08f5034b,Hayley Miller,Apple,data_2016.json
2016-12-06,Supreme Court Rules Samsung Won't Owe Apple $400 Million Over Patent Violations,The justices sent the case back to a lower court to reassess the proper amount of damages.,TECH,https://www.huffingtonpost.com/entry/supreme-court-samsung-apple_us_5846d3cbe4b055b313993089,Cristian Farias,Apple,data_2016.json
2016-11-02,Microsoft: Russian Hackers Exploiting Windows Flaw,The same group is suspected of the attacks on U.S. political groups.,TECH,https://www.huffingtonpost.com/entry/microsoft-russia-hackers_us_58194b03e4b00f11fc5c9fb7,"Jim Finkle and Dustin Volz, Reuters",Microsoft,data_2016.json
2016-10-31,The Mac Startup Sound Is Gone,"Say it ain't so, Apple!",TECH,https://www.huffingtonpost.com/entry/the-mac-startup-sound-is-gone-silencing-history_us_581711b2e4b0990edc31faee,Ron Dicker,Apple,data_2016.json
2016-10-11,Supreme Court Seems Skeptical Samsung Should Pay Apple $400 Million Over iPhone Patent,The justices may allow a jury to recalculate how much the iPhone maker is really owed.,TECH,https://www.huffingtonpost.com/entry/supreme-court-apple-samsung-patent_us_57fc05c5e4b0b6a43034e049,Cristian Farias,Apple,data_2016.json
2016-09-15,Apple Says Initial Quantities Of iPhone 7 Plus Sold Out Globally,"Supplies of the larger size of Apple’s new phone have been exhausted in all shades, and the smaller iPhone 7 has also sold out in the new jet black color.",TECH,https://www.huffingtonpost.com/entry/iphone-7-plus-sold-out_us_57da4289e4b0071a6e0567f3,"By Julia Love, Reuters",Apple,data_2016.json
2016-09-01,Tim Cook Says EU Ruling On Apple's Irish Tax Is 'Total Political Crap',"European Competition Commissioner Margrethe Vestager dismissed Cook’s broadside, saying the demand for a 13 billion euro ($14.5 billion) back tax payment was based on the facts.",TECH,https://www.huffingtonpost.com/entry/tim-cook-eu-ruling-irish-tax-political-crap_us_57c872d5e4b078581f11cda7,"Conor Humphries and Alastair Macdonald, Reuters",Apple,data_2016.json
2016-08-30,EU Ax Set To Fall On Apple,Apple and Ireland were accused of dodging tax rules by letting Apple shelter profits in exchange for jobs.,TECH,https://www.huffingtonpost.com/entry/eu-apple-tax_us_57c4d2a7e4b0cdfc5ac8f5cb,"Padraic Halpin, Reuters",Apple,data_2016.json
2016-08-30,EU Antitrust Regulators Order Apple To Pay Ireland Up To $14.5 Billion In Taxes,The massive sum was 40 times bigger than the previous known demand by the European Commission to a company in such a case.,TECH,https://www.huffingtonpost.com/entry/apple-ireland-taxes_us_57c55fcee4b0664f13ca5147,"By Foo Yun Chee, Reuters",Apple,data_2016.json
2016-07-29,"Microsoft To Cut Nearly 3,000 More Jobs","The latest layoffs take the company's total planned job cuts up to 4,700.",TECH,https://www.huffingtonpost.com/entry/microsoft-job-cuts_us_579b1ecae4b08a8e8b5d8e46,,Microsoft,data_2016.json
2016-07-21,The Company Behind 'Final Fantasy' Is Making A New Game For ... Apple Watch,"Well, this is different.",TECH,https://www.huffingtonpost.com/entry/cosmos-rings-apple-watch_us_5790d1a1e4b0fc06ec5bd424,Damon Beres,Apple,data_2016.json
2016-07-19,Tesla's New URL Might Hint At Elon Musk's 'Master Plan',Musk has proposed merging Tesla with solar panel supplier SolarCity.,TECH,https://www.huffingtonpost.com/entry/tesla-url-master-plan_us_578e3e96e4b0c53d5cfaf423,,Tesla,data_2016.json
2016-07-18,Germany Will Now Require 'Black Boxes' In Self-Driving Cars,The move comes after a fatal crash involving a Tesla in Autopilot mode.,TECH,https://www.huffingtonpost.com/entry/germany-autonomous-car-black-box_us_578d043ee4b0c53d5cfa5021,,Tesla,data_2016.json
2016-07-07,Is Samsung About To Eat Apple's Lunch?,Things are looking good for the Korean smartphone maker.,TECH,https://www.huffingtonpost.com/entry/samsung-profits-2016_us_577e68a6e4b01edea78cb3a4,"Se Young Le, Reuters",Apple,data_2016.json
2016-07-05,The Next iPhone Update Will Help You Save Lives,Apple just announced something great.,TECH,https://www.huffingtonpost.com/entry/ios-10-organ-donation_us_577bba83e4b09b4c43c10ee8,Damon Beres,Apple,data_2016.json
2016-07-02,DVD Player In Tesla Raises Questions In Autopilot Death,Investigators are working to determine what caused the first fatal crash while using a car's autopilot.,TECH,https://www.huffingtonpost.com/entry/tesla-dvd-death_us_57770959e4b09b4c43c0912d,,Tesla,data_2016.json
2016-07-01,Spotify Declares War On Apple,"The streaming service claims Apple is using its App Store ""as a weapon to harm competitors.""",TECH,https://www.huffingtonpost.com/entry/apple-blocks-spotify_us_57767ee9e4b0a629c1a99e73,,Apple,data_2016.json
2016-06-21,Elon Musk Says Tesla Model S Can Move Through Water Like A Boat,"""We *def* don't recommended this, but ...""",TECH,https://www.huffingtonpost.com/entry/model-s-floats_us_57693e6fe4b0fbbc8beba142,Damon Beres,Tesla,data_2016.json
2016-06-20,Spotify Hits A Major New Landmark,"Take that, Apple Music.",TECH,https://www.huffingtonpost.com/entry/spotify-100-million_us_5767e8eae4b015db1bc9ca1b,,Apple,data_2016.json
2016-06-17,Microsoft Is Going Into The Marijuana Business,Weed never looked so corporate.,TECH,https://www.huffingtonpost.com/entry/microsoft-weed-marijuana_us_5763f9bee4b015db1bc8f629,Damon Beres,Microsoft,data_2016.json
2016-06-16,Of Course Apple Won't Actually Let You Delete Default Apps,So much for that anticipated iOS 10 feature.,TECH,https://www.huffingtonpost.com/entry/ios-10-delete-apps_us_5762da2be4b09c926cfe751d,Damon Beres,Apple,data_2016.json
2016-06-13,The 8 Coolest iPhone Features Apple Just Announced,iOS 10 looks kind of sweet.,TECH,https://www.huffingtonpost.com/entry/apple-ios-10-features_us_575eed2ee4b071ec19ee9757,Damon Beres,Apple,data_2016.json
2016-06-13,Tim Cook Pauses During Apple Keynote To Address Shooting In Orlando,"""The Apple community is made up of people from all around the world, from all different backgrounds, and all different points of view.""",TECH,https://www.huffingtonpost.com/entry/tim-cook-apple-event-orlando-shooting_us_575ee866e4b053d43305a8f2,Ryan Grenoble,Apple,data_2016.json
2016-06-09,Apple Is Transforming Your iPhone's App Store,Here's what you need to know.,TECH,https://www.huffingtonpost.com/entry/apple-transforming-iphone-app-store_us_57596b00e4b00f97fba75a2a,"Julia Love, Reuters",Apple,data_2016.json
2016-06-03,Microsoft's 'Smart Mirror' Can Read Your Emotions,And it displays information that matches your mood.,TECH,https://www.huffingtonpost.com/entry/microsoft-smart-mirror-emotions_us_5751893ce4b0eb20fa0d9dda,,Microsoft,data_2016.json
2016-05-31,Apple's Next MacBook Will Probably Be Terrible For The Planet,"It'll probably have a bigger screen and a thinner waistline, but will it recycle?",TECH,https://www.huffingtonpost.com/entry/apple-new-macbook-unsustainable_us_574d95a8e4b0dacf7ad55e7f,Andy Campbell,Apple,data_2016.json
2016-05-20,Peek Behind The Scenes At One Of Apple's Most Secretive Facilities,Fascinating photos take you to the iPhone factory floor.,TECH,https://www.huffingtonpost.com/entry/photos-iphone-factory-china_us_573f305ee4b045cc9a70c23b,Casey Williams,Apple,data_2016.json
2016-05-13,Apple Invests $1 Billion In Uber's Chinese Competitor Didi Chuxing,Apple is looking to boost flagging sales in China.,TECH,https://www.huffingtonpost.com/entry/apple-didi-china-uber_us_57353d68e4b060aa7819eea2,,Apple,data_2016.json
2016-05-13,4 Things To Know About The Uber Rival Backed By Apple,This app is crushing in China,TECH,https://www.huffingtonpost.com/entry/what-is-didi-chuxing_us_5735da4ee4b077d4d6f2ce1d,Casey Williams,Apple,data_2016.json
2016-05-04,Teen's Apple Computer Collection Is Mac-nificent,Alex Jason is trying to move his personal items into a public exhibition space.,TECH,https://www.huffingtonpost.com/entry/teen-apple-computer-collection_us_5728f08ce4b0bc9cb044cc31,Ron Dicker,Apple,data_2016.json
2016-04-27,"Apple Relies On Software, Subscription Services As iPhone Sales Dip",The tech giant may be retooling its business model.,TECH,https://www.huffingtonpost.com/entry/apple-software-iphone-sales-drop_us_5720ba6be4b0f309baef40e2,"Julia Love, Reuters",Apple,data_2016.json
2016-04-25,Tesla CEO Touts Safety Of Self-Driving Cars,He says they're way safer than human drivers.,TECH,https://www.huffingtonpost.com/entry/tesla-autopilot-safety_us_571e2154e4b0d4d3f723cbe0,Casey Williams,Tesla,data_2016.json
2016-04-25,Microsoft's One-Handed Keyboard Will Give Your Thumb A Break,Finally.,TECH,https://www.huffingtonpost.com/entry/microsoft-word-flow-keyboard_us_571e3850e4b0d0042da9c17c,Casey Williams,Microsoft,data_2016.json
2016-04-23,Feds Unlock New York iPhone And Drops Case Against Apple,This makes two attempts the feds have dropped to try to get Apple to break into locked iPhones.,TECH,https://www.huffingtonpost.com/entry/feds-iphone-new-york-apple_us_571ad8fee4b0d4d3f7237ee9,,Apple,data_2016.json
2016-04-17,Apple Recovered More Than A Ton Of Gold From Recycled Devices,"The company salvaged about $43.6 million worth of gold, reducing the need for future mining efforts.",TECH,https://www.huffingtonpost.com/entry/apple-ton-of-gold-recycling_us_57138745e4b0018f9cba4899,Nina Golgowski,Apple,data_2016.json
2016-04-16,Apple Fires Back At FBI In New York iPhone Feud,Apple is holding the line against the Feds' efforts to retrieve a key to locked iPhones.,TECH,https://www.huffingtonpost.com/entry/apple-fbi-new-york_us_57119a7ce4b0018f9cba2f31,,Apple,data_2016.json
2016-04-15,EU Wants Search Engines To Be More Up Front About Ads,Regulators are calling for more transparency from Google and Microsoft.,TECH,https://www.huffingtonpost.com/entry/eu-wants-google-to-increase-transparency_us_57113477e4b0060ccda33679,"Julia Fioretti, Reuters",Microsoft,data_2016.json
2016-04-14,Why The FBI Won't Tell Apple How It Cracked The iPhone,The FBI itself probably doesn't know the details of the hack.,TECH,https://www.huffingtonpost.com/entry/iphone-hack-will-remain-secret_us_570f9b50e4b03d8b7b9f8f2f,"Joseph Menn and Mark Hosenball, Reuters",Apple,data_2016.json
2016-04-14,Microsoft Wants To Let You Know When The Feds Are Snooping In Your Email,The tech giant filed a lawsuit on Wednesday claiming the government is violating users' Constitutional rights.,TECH,https://www.huffingtonpost.com/entry/microsoft-sues-government_us_570fc68fe4b0ffa5937e6f5a,"Sarah McBride, Reuters",Microsoft,data_2016.json
2016-04-14,Microsoft Fights U.S. Government Over Data Requests,"“People do not give up their rights when they move their private information from physical storage to the cloud.""",TECH,https://www.huffingtonpost.com/entry/microsoft-fights-us-government-over-data-requests_us_5710113fe4b06f35cb6f16d1,"Sarah McBride, Reuters",Microsoft,data_2016.json
2016-04-12,"Facebook, Microsoft Pay Men And Women Equally -- But There's Still A Big Problem",A pay gap is the least of their worries.,TECH,https://www.huffingtonpost.com/entry/microsoft-facebook-gender-pay-gap_us_570d0591e4b01422324a1d4c,Damon Beres,Microsoft,data_2016.json
2016-04-11,Microsoft Agrees To New Data Privacy Terms,The company is the first to endorse Europe's 'Privacy Shield' policy.,TECH,https://www.huffingtonpost.com/entry/microsoft-endorses-privacy-shield_us_570ba64be4b0885fb50d7522,"Julia Fioretti, Reuters",Microsoft,data_2016.json
2016-04-09,U.S. To Keep Fighting For Apple To Unlock iPhone In New York Drug Case,The battle continues after the U.S. backed down in the case of the San Bernardino attacker's iPhone.,TECH,https://www.huffingtonpost.com/entry/us-apple-iphone-new-york_us_5708536de4b0836057a1558c,,Apple,data_2016.json
2016-04-03,Apple Engineers: FBI's iPhone Hack Won't Stay Secret For Long,"And once it is exposed, Apple should be able to plug the encryption hole.",TECH,https://www.huffingtonpost.com/entry/apple-engineers-fbis-iphone-hack-will-leak-and-apple-will-plug-the-hole_us_570108b6e4b083f5c607ed4f,"Joseph Menn, Reuters",Apple,data_2016.json
2016-04-01,Microsoft And Amazon Have A Plan For Driverless Cars,They're making moves.,TECH,https://www.huffingtonpost.com/entry/microsoft-amazon-driverless-cars_us_56fe7687e4b0a06d58056f57,"Edward Taylor and Eric Auchard, Reuters",Microsoft,data_2016.json
2016-03-30,"Microsoft's Chat Bot Re-Activates, Immediately Launches Spam Attack",Tay is at it again.,TECH,https://www.huffingtonpost.com/entry/microsoft-tay-crazy-tweets_us_56fbed72e4b083f5c6062d5c,"Gina Cherelus, Reuters",Microsoft,data_2016.json
2016-03-30,FBI Might Withhold Secret Method Of Unlocking iPhone From Apple,Apple has said it would like the government to share how it cracked the iPhone security protections.,TECH,https://www.huffingtonpost.com/entry/fbi-might-withhold-secret-method-of-unlocking-iphone-from-apple_us_56fc5860e4b0a06d5804b95d,"Dustin Volz, Reuters",Apple,data_2016.json
2016-03-30,"Society Needs To Decide Where Tech Is Taking Us, Microsoft CEO Says","""We have these profound questions and issues in front of us.""",TECH,https://www.huffingtonpost.com/entry/microsoft-build-2016-satya-nadella_us_56fbf309e4b083f5c6063907,Damon Beres,Microsoft,data_2016.json
2016-03-28,Microsoft Unveils Next Best Thing To Teleportation,"With some specialized headsets and cameras, it's now possible to beam someone's 3D image to another location in real time.",TECH,https://www.huffingtonpost.com/entry/microsoft-demonstrates-3d-virtual-holoportation_us_56f961f7e4b0143a9b48b701,Nina Golgowski,Microsoft,data_2016.json
2016-03-28,DOJ Says It Hacked Into Encrypted iPhone -- Without Apple's Help,The Feds withdrew legal action that would have forced Apple to help crack open an iPhone from the San Bernardino shooting.,TECH,https://www.huffingtonpost.com/entry/doj-apple-withdraw-lawsuit_us_56f9a3dbe4b0a372181ac081,"Dan Levine, Reuters",Apple,data_2016.json
2016-03-25,Apple Could Withdraw Help In Drug Case If FBI Hacks iPhone,The standoff continues.,TECH,https://www.huffingtonpost.com/entry/apple-iphone-new-york-drug-case_us_56f55674e4b014d3fe22e488,"Nate Raymond, Reuters",Apple,data_2016.json
2016-03-24,Feds Say They're Close To Cracking iPhone Without Apple's Help,The Attorney General said she's hopeful Feds can unlock the iPhone.,TECH,https://www.huffingtonpost.com/entry/feds-crack-iphone-without-apple_us_56f403c3e4b0c3ef52182204,,Apple,data_2016.json
2016-03-24,"Microsoft Chat Bot Goes On Racist, Genocidal Twitter Rampage",Seriously? Seriously.,TECH,https://www.huffingtonpost.com/entry/microsoft-tay-racist-tweets_us_56f3e678e4b04c4c37615502,Damon Beres,Microsoft,data_2016.json
2016-03-23,The new iPhone is an incredible value,Apple is known for making expensive products that are out of reach for much of the world.,TECH,https://www.huffingtonpost.comhttp://www.techinsider.io/apple-iphone-se-is-an-incredible-value-2016-3,,Apple,data_2016.json
2016-03-22,You Should Be Worried If The FBI Can Hack iPhones Without Apple,"""Everybody's iPhone is now vulnerable.""",TECH,https://www.huffingtonpost.com/entry/you-should-be-worried-about-an-fbi-iphone-hack_us_56f15bc7e4b09bf44a9e76bd,Casey Williams,Apple,data_2016.json
2016-03-22,Are Smartphones 'Over'?,Apple's new iPhone doesn't exactly wow.,TECH,https://www.huffingtonpost.com/entry/iphone-se-wearable-tech_us_56f14e45e4b03a640a6b9ba0,"Eric Auchard, Reuters",Apple,data_2016.json
2016-03-21,Apple's New iPhone SE Is Much Cheaper Than Previous Models,It's much smaller too.,TECH,https://www.huffingtonpost.com/entry/iphone-se-price_us_56f0414be4b09bf44a9e0e59,"Julia Love, Reuters",Apple,data_2016.json
2016-03-21,Apple Just Solved One Of The iPhone's Most Harmful Features,Here's how to get the update.,TECH,https://www.huffingtonpost.com/entry/ios-update-night-shift_us_56f038cde4b09bf44a9e012f,Damon Beres,Apple,data_2016.json
2016-03-21,Apple's New iPhone SE Is Here,The next big thing is ... small.,TECH,https://www.huffingtonpost.com/entry/new-apple-iphone-se_us_56f003f5e4b09bf44a9dd0fd,Ryan Grenoble,Apple,data_2016.json
2016-03-17,Adorable Cookie Monster Apple Ad Gives Us All The Feelings,Nom nom nom. 🍪,TECH,https://www.huffingtonpost.com/entry/apple-iphone-cookie-monster_us_56eaaffae4b065e2e3d88a8c,Casey Williams,Apple,data_2016.json
2016-03-15,Former Cyber Czar Says NSA Can Unlock iPhone Terror Data For FBI,Richard Clarke says the bureau just wants to set a precedent in its pursuit of Apple.,TECH,https://www.huffingtonpost.com/entry/ex-cyber-czar-fbi-could-get-iphone-data-from-nsa-but-they-want-the-precedent_us_56e77f24e4b065e2e3d72066,Chris D'Angelo,Apple,data_2016.json
2016-03-15,Apple: DOJ iPhone Request Would 'Appall' U.S. Founders,This feud is getting intense.,TECH,https://www.huffingtonpost.com/entry/apple-doj-iphone_us_56e89144e4b0b25c9183c5de,,Apple,data_2016.json
2016-03-14,Is This The iPhone 7?,Prepare yourself for another heaping portion of Apple rumors.,TECH,https://www.huffingtonpost.com/entry/iphone-7-photo-leaked_us_56e6c491e4b0860f99d98063,Casey Williams,Apple,data_2016.json
2016-03-14,"Facebook, Google and WhatsApp plan to increase encryption of user data","Spurred on by Apple’s battles against the FBI, some of tech’s biggest names are to expand encryption of user data in their",TECH,https://www.huffingtonpost.comhttp://www.theguardian.com/technology/2016/mar/14/facebook-google-whatsapp-plan-increase-encryption-fbi-apple,,Apple,data_2016.json
2016-03-10,Government Accuses Apple Of 'Deliberately' Boosting Security To Keep Feds Out,"The Justice Department called Apple's rhetoric ""false.""",TECH,https://www.huffingtonpost.com/entry/justice-department-calls-apple-rhetoric-false_us_56e1e1b2e4b0b25c918144f5,,Apple,data_2016.json
2016-03-08,Apple Must Clear Another Hurdle In NY Encryption Case,It's going back to court despite a previous ruling.,TECH,https://www.huffingtonpost.com/entry/iphone-encryption-case_us_56de1479e4b0ffe6f8ea6e7f,"Julia Edwards, Reuters",Apple,data_2016.json
2016-03-07,Apple VP: The FBI wants to roll back safeguards that keep us a step ahead of criminals,Craig Federighi is senior vice president of software engineering at Apple. He first joined Apple in 1997.,TECH,https://www.huffingtonpost.comhttps://www.washingtonpost.com/opinions/apple-vp-the-fbi-wants-to-roll-back-safeguards-that-keep-us-a-step-ahead-of-criminals/2016/03/06/cceb0622-e3d1-11e5-a6f3-21ccdbc5f74e_story.html,,Apple,data_2016.json
2016-03-07,Hackers Target Apple Customers With Ransomware Attack,"Ransomware encrypts data on infected machines, then typically asks users to pay ransoms to get an electronic key so they can retrieve their data.",TECH,https://www.huffingtonpost.com/entry/ransomware-attack-mac-users_us_56dd230de4b03a4056790c82,"Jim Finkle, Reuters",Apple,data_2016.json
2016-03-04,Apple's Case Just Got Boosted By Some Very Powerful Allies,Tech companies are taking action against anti-encryption efforts.,TECH,https://www.huffingtonpost.com/entry/google-facebook-microsoft-rally-behind-apple_us_56d99d07e4b0000de4043436,"Jim Finkle and Dustin Volz, Reuters",Apple,data_2016.json
2016-03-03,Amazon Quietly Removes Encryption Support From Its Gadgets,"While Apple is fighting the FBI in court over encryption, Amazon quietly disabled the option to use encryption to protect",TECH,https://www.huffingtonpost.comhttp://motherboard.vice.com/read/amazon-removes-device-encryption-fire-os-kindle-phones-and-tablets,,Apple,data_2016.json
2016-03-03,"Google, Facebook And Microsoft Will Officially Support Apple In Battle Against FBI","These companies, along with several other competitors. are expected to file an amicus brief supporting the tech giant.",TECH,https://www.huffingtonpost.com/entry/companies-supporting-apple_us_56d89c8ee4b0ffe6f8e8927d,"Jim Finkle, Reuters",Apple,data_2016.json
2016-03-02,"Here's What You Need To Know About Apple, FBI Showdown In D.C.",Lawmakers needled witnesses from both sides.,TECH,https://www.huffingtonpost.com/entry/fbi-chief-admits-san-bernardinio-will-affect-other-iphones_us_56d5f67fe4b03260bf785604,Casey Williams,Apple,data_2016.json
2016-03-01,"Apple, FBI Take Their Dispute To Congress",A congressional panel will consider the case on Tuesday.,TECH,https://www.huffingtonpost.com/entry/apple-fbi-go-to-washington_us_56d5a36be4b03260bf780cec,"Julia Harte and Julia Edwards, Reuters",Apple,data_2016.json
2016-02-29,"Unlocking iPhone Would Expose 'Hundreds Of Millions' To Cyber Attacks, Apple Says",Apple's lawyers will testify in front of lawmakers on Tuesday.,TECH,https://www.huffingtonpost.com/entry/unlocking-iphone-would-expose-hundreds-of-millions-to-attack_us_56d48f19e4b0bf0dab32edee,,Apple,data_2016.json
2016-02-26,Apple Might Lock Down iCloud Data To Avoid Another Fight With The Feds,Just don't forget your passcode.,TECH,https://www.huffingtonpost.com/entry/apple-locking-icloud_us_56cf57f5e4b03260bf75f2a8,Casey Williams,Apple,data_2016.json
